Bread,Sweet,Butter,Sugar,Ghee,Panner,,,,,
Yougurt,Ghee,Panner,Sugar,Coffee Powder,Sweet,Butter,Cheese,Lassi,,
Sugar,Cheese,Yougurt,Milk,Coffee Powder,Panner,,,,,
Sweet,Butter,Coffee Powder,Ghee,Lassi,Tea Powder,Cheese,Sugar,,,
Yougurt,Lassi,,,,,,,,,
Lassi,Bread,Milk,Coffee Powder,,,,,,,
Lassi,Milk,Butter,Tea Powder,,,,,,,
Ghee,Butter,Sugar,Lassi,,,,,,,
Butter,Cheese,Coffee Powder,Milk,Lassi,Sugar,,,,,
Panner,Sugar,Bread,Cheese,Yougurt,Butter,,,,,
Yougurt,Sweet,Coffee Powder,,,,,,,,
Milk,Ghee,Sugar,Tea Powder,Bread,,,,,,
Butter,Cheese,Yougurt,Sweet,Milk,Ghee,Lassi,Coffee Powder,Panner,,
Sweet,Butter,Sugar,,,,,,,,
Lassi,Milk,Ghee,Sugar,Bread,Sweet,Cheese,,,,
Milk,Sugar,,,,,,,,,
Butter,Coffee Powder,Cheese,Bread,Tea Powder,,,,,,
Panner,Ghee,Butter,Sugar,Milk,Bread,,,,,
Yougurt,Tea Powder,Bread,Coffee Powder,Lassi,Cheese,Ghee,,,,
Yougurt,Butter,Ghee,Panner,Sweet,,,,,,
Sugar,Cheese,Bread,Milk,Sweet,,,,,,
Milk,Tea Powder,Sweet,Panner,Cheese,Bread,Butter,,,,
